sensitivity_name,sensitivity_k,sensitivity_alpha,replicate_seed,mean_utility,oracle_regret,mean_quality,normalized_cost,method,K,utility_ci_low,utility_ci_high,recovered_gap_vs_learned,recovered_gap_vs_oracle,selected_model_entropy,rate_log2K,empirical_H_Z,new_model_id,examples_per_label,calibration_query_count,new_model_evaluations,labels_switching_to_new_model
k_16_alpha_3p0,16,3.0,1,0.7275862068965517,0.16724137931034483,0.7275862068965517,0.1013471595011521,active_route_state_calibration,16,0.6956465517241379,0.7673275862068965,0.0,0.23015873015873037,1.6245629708529579,4.0,3.3761158532867173,Qwen3-8B,8,128,128,10
k_16_alpha_3p0,16,3.0,1,0.5793103448275863,0.31551724137931036,0.5793103448275863,0.30426664958659905,direct_retraining_budgeted_logistic_active_budget,,0.5439224137931035,0.6120689655172413,0.0,-0.45238095238095205,1.0553163347562415,0.0,,Qwen3-8B,8,128,128,
k_16_alpha_3p0,16,3.0,1,0.6896551724137931,0.20517241379310344,0.6896551724137931,0.09762942500669408,routecode_no_new_model,16,0.6455603448275862,0.7224137931034482,0.0,0.05555555555555593,1.4756408831738137,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,0,0,0,
k_16_alpha_3p0,16,3.0,1,0.5793103448275863,0.31551724137931036,0.5793103448275863,0.01228432284302832,random_route_state_calibration,16,0.5343965517241379,0.6225862068965516,0.0,-0.45238095238095205,1.6097206361860066,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,1,16,16,5
k_16_alpha_3p0,16,3.0,1,0.743103448275862,0.15172413793103448,0.743103448275862,0.09424909618189461,dataset_stratified_calibration,16,0.7086206896551724,0.7715948275862069,0.0,0.3015873015873017,1.7472719224526523,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,1,16,16,4
k_16_alpha_3p0,16,3.0,1,0.7206896551724138,0.17413793103448275,0.7206896551724138,0.06591015293956819,embedding_cluster_calibration,16,0.6792241379310344,0.757801724137931,0.0,0.19841269841269857,1.5345604013445522,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,1,16,16,4
k_16_alpha_3p0,16,3.0,1,0.6948275862068966,0.2,0.6948275862068966,0.04127123757353693,uniform_route_state_calibration,16,0.6508189655172414,0.7345689655172413,0.0,0.07936507936507953,1.4692814650706678,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,1,16,16,10
k_16_alpha_3p0,16,3.0,1,0.6758620689655173,0.2189655172413793,0.6758620689655173,0.057696224012312766,active_route_state_calibration,16,0.6378448275862069,0.7120689655172414,0.0,-0.007936507936507697,0.9771683026485025,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,1,16,16,12
k_16_alpha_3p0,16,3.0,1,0.6620689655172414,0.23275862068965517,0.6620689655172414,0.14940761268945305,direct_retraining_budgeted_logistic_active_budget,,0.6293103448275862,0.6913793103448276,0.0,-0.07142857142857131,1.0108698854188707,0.0,,Qwen2.5-Coder-7B-Instruct,1,16,16,
k_16_alpha_3p0,16,3.0,1,0.7120689655172414,0.18275862068965518,0.7120689655172414,0.059952987221737856,random_route_state_calibration,16,0.6723275862068965,0.7483620689655172,0.0,0.15873015873015905,1.4429644636680496,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,4,64,64,7
k_16_alpha_3p0,16,3.0,1,0.75,0.14482758620689656,0.75,0.08913151997542226,dataset_stratified_calibration,16,0.7126293103448276,0.7775862068965518,0.0,0.3333333333333335,1.5377647435609345,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,4,64,64,4
k_16_alpha_3p0,16,3.0,1,0.7362068965517241,0.15862068965517243,0.7362068965517241,0.08149181309308443,embedding_cluster_calibration,16,0.7024568965517242,0.7682327586206896,0.0,0.2698412698412699,1.5087253769494877,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,4,64,64,7
k_16_alpha_3p0,16,3.0,1,0.7551724137931034,0.1396551724137931,0.7551724137931034,0.09691129229472406,uniform_route_state_calibration,16,0.7196120689655173,0.7844827586206896,0.0,0.3571428571428571,1.5946138878372047,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,4,64,64,3
k_16_alpha_3p0,16,3.0,1,0.7620689655172413,0.13275862068965516,0.7620689655172413,0.08998968375443786,active_route_state_calibration,16,0.7256896551724138,0.7922844827586206,0.0,0.3888888888888889,1.4950110120520055,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,4,64,64,6
k_16_alpha_3p0,16,3.0,1,0.6620689655172414,0.23275862068965517,0.6620689655172414,0.15048907477294865,direct_retraining_budgeted_logistic_active_budget,,0.6293103448275862,0.6913793103448276,0.0,-0.07142857142857131,0.9910159813081294,0.0,,Qwen2.5-Coder-7B-Instruct,4,64,64,
k_16_alpha_3p0,16,3.0,1,0.753448275862069,0.1413793103448276,0.753448275862069,0.09211639768488504,random_route_state_calibration,16,0.7205172413793104,0.78375,0.0,0.3492063492063494,1.5836317406771758,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,8,128,128,5
k_16_alpha_3p0,16,3.0,1,0.7482758620689656,0.14655172413793102,0.7482758620689656,0.09703243098142321,dataset_stratified_calibration,16,0.7109051724137931,0.7776724137931034,0.0,0.3253968253968258,1.7441949243270374,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,8,128,128,1
k_16_alpha_3p0,16,3.0,1,0.7586206896551724,0.13620689655172413,0.7586206896551724,0.09684656037237313,embedding_cluster_calibration,16,0.7231465517241379,0.7879310344827586,0.0,0.373015873015873,1.4510019422539713,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,8,128,128,5
k_16_alpha_3p0,16,3.0,1,0.746551724137931,0.1482758620689655,0.746551724137931,0.08968613665513142,uniform_route_state_calibration,16,0.7092672413793104,0.7767672413793103,0.0,0.3174603174603176,1.4998910193124364,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,8,128,128,5
k_16_alpha_3p0,16,3.0,1,0.7034482758620689,0.19137931034482758,0.7034482758620689,0.04748901892565043,active_route_state_calibration,16,0.6689655172413793,0.7379310344827587,0.0,0.11904761904761904,1.3382193401101572,4.0,3.018635891186623,Qwen2.5-Coder-7B-Instruct,8,128,128,7
k_16_alpha_3p0,16,3.0,1,0.6603448275862069,0.23448275862068965,0.6603448275862069,0.14940612561765204,direct_retraining_budgeted_logistic_active_budget,,0.6284051724137931,0.6896551724137931,0.0,-0.07936507936507901,0.9839349371787077,0.0,,Qwen2.5-Coder-7B-Instruct,8,128,128,
k_16_alpha_3p0,16,3.0,1,0.7603448275862069,0.13448275862068965,0.7603448275862069,0.078463906155275,routecode_no_new_model,16,0.7275862068965517,0.7896551724137931,0.0,0.3809523809523812,1.6017061359483677,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,0,0,0,
k_16_alpha_3p0,16,3.0,1,0.753448275862069,0.1413793103448276,0.753448275862069,0.076144799350937,random_route_state_calibration,16,0.7180603448275862,0.7836637931034482,0.0,0.3492063492063494,1.7710301685843328,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,1,16,16,1
k_16_alpha_3p0,16,3.0,1,0.743103448275862,0.15172413793103448,0.743103448275862,0.09166533069521009,dataset_stratified_calibration,16,0.7102586206896552,0.7750431034482759,0.0,0.3015873015873017,1.7127677708562838,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,1,16,16,1
k_16_alpha_3p0,16,3.0,1,0.7293103448275862,0.16551724137931034,0.7293103448275862,0.084532431172367,embedding_cluster_calibration,16,0.6901293103448276,0.7673275862068965,0.0,0.23809523809523808,1.9999736119300784,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,1,16,16,3
k_16_alpha_3p0,16,3.0,1,0.7155172413793104,0.1793103448275862,0.7155172413793104,0.07766431559112803,uniform_route_state_calibration,16,0.6766810344827586,0.7544396551724137,0.0,0.17460317460317495,2.075206037865855,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,1,16,16,4
k_16_alpha_3p0,16,3.0,1,0.6655172413793103,0.2293103448275862,0.6655172413793103,0.09998356583259156,active_route_state_calibration,16,0.6310344827586207,0.7035344827586206,0.0,-0.055555555555555414,1.5821345339458261,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,1,16,16,6
k_16_alpha_3p0,16,3.0,1,0.6775862068965517,0.21724137931034482,0.6775862068965517,0.1497814699488603,direct_retraining_budgeted_logistic_active_budget,,0.6421120689655172,0.7112499999999999,0.0,0.0,1.063684117901536,0.0,,DeepSeek-R1-Distill-Qwen-7B,1,16,16,
k_16_alpha_3p0,16,3.0,1,0.7275862068965517,0.16724137931034483,0.7275862068965517,0.07984533055559202,random_route_state_calibration,16,0.6948275862068966,0.7620689655172413,0.0,0.23015873015873037,1.9836110822074682,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,4,64,64,4
k_16_alpha_3p0,16,3.0,1,0.7603448275862069,0.13448275862068965,0.7603448275862069,0.078463906155275,dataset_stratified_calibration,16,0.7275862068965517,0.7896551724137931,0.0,0.3809523809523812,1.6017061359483677,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,4,64,64,0
k_16_alpha_3p0,16,3.0,1,0.7396551724137931,0.15517241379310345,0.7396551724137931,0.08297361636752307,embedding_cluster_calibration,16,0.7007327586206896,0.7750431034482759,0.0,0.2857142857142858,1.8682618221728307,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,4,64,64,3
k_16_alpha_3p0,16,3.0,1,0.6724137931034483,0.22241379310344828,0.6724137931034483,0.11377552629013826,uniform_route_state_calibration,16,0.6379310344827587,0.7078879310344827,0.0,-0.023809523809523604,1.8066773440707418,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,4,64,64,5
k_16_alpha_3p0,16,3.0,1,0.7362068965517241,0.15862068965517243,0.7362068965517241,0.08679959930174345,active_route_state_calibration,16,0.7025431034482759,0.7672413793103449,0.0,0.2698412698412699,1.7828230684511717,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,4,64,64,3
k_16_alpha_3p0,16,3.0,1,0.6775862068965517,0.21724137931034482,0.6775862068965517,0.1497814699488603,direct_retraining_budgeted_logistic_active_budget,,0.6421120689655172,0.7112499999999999,0.0,0.0,1.063684117901536,0.0,,DeepSeek-R1-Distill-Qwen-7B,4,64,64,
k_16_alpha_3p0,16,3.0,1,0.753448275862069,0.1413793103448276,0.753448275862069,0.076144799350937,random_route_state_calibration,16,0.7180603448275862,0.7836637931034482,0.0,0.3492063492063494,1.7710301685843328,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,8,128,128,1
k_16_alpha_3p0,16,3.0,1,0.7362068965517241,0.15862068965517243,0.7362068965517241,0.09051592119255716,dataset_stratified_calibration,16,0.6936637931034483,0.7716810344827586,0.0,0.2698412698412699,1.9408218830667856,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,8,128,128,2
k_16_alpha_3p0,16,3.0,1,0.7586206896551724,0.13620689655172413,0.7586206896551724,0.08178898648197493,embedding_cluster_calibration,16,0.7248706896551724,0.7879310344827586,0.0,0.373015873015873,1.7517606037799225,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,8,128,128,2
k_16_alpha_3p0,16,3.0,1,0.7189655172413794,0.17586206896551723,0.7189655172413794,0.10371734573249224,uniform_route_state_calibration,16,0.678146551724138,0.7518103448275861,0.0,0.19047619047619085,1.7780147030815132,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,8,128,128,3
k_16_alpha_3p0,16,3.0,1,0.6896551724137931,0.20517241379310344,0.6896551724137931,0.10645590569370966,active_route_state_calibration,16,0.6586206896551724,0.7189655172413794,0.0,0.05555555555555593,1.9340637307965465,4.0,3.3445643854000178,DeepSeek-R1-Distill-Qwen-7B,8,128,128,2
k_16_alpha_3p0,16,3.0,1,0.6775862068965517,0.21724137931034482,0.6775862068965517,0.14780778731613434,direct_retraining_budgeted_logistic_active_budget,,0.6438362068965517,0.7095258620689655,0.0,0.0,1.1001687143541428,0.0,,DeepSeek-R1-Distill-Qwen-7B,8,128,128,
k_32_alpha_3p0,32,3.0,0,0.7413793103448276,0.15862068965517243,0.7413793103448276,0.030367360034467824,routecode_no_new_model,32,0.7137068965517241,0.7689655172413793,0.0,0.2868217054263568,1.3681733960491638,5.0,3.9402932867203644,Qwen3-8B,0,0,0,
k_32_alpha_3p0,32,3.0,0,0.6689655172413793,0.23103448275862068,0.6689655172413793,0.08548695900944601,random_route_state_calibration,32,0.6310344827586207,0.7035344827586206,0.0,-0.03875968992248044,1.6862414058854065,5.0,3.9402932867203644,Qwen3-8B,1,32,32,7
k_32_alpha_3p0,32,3.0,0,0.7586206896551724,0.1413793103448276,0.7586206896551724,0.07322162293060089,dataset_stratified_calibration,32,0.7258620689655172,0.7879310344827586,0.0,0.3643410852713177,1.7984788948918706,5.0,3.9402932867203644,Qwen3-8B,1,32,32,7
k_32_alpha_3p0,32,3.0,0,0.7241379310344828,0.17586206896551723,0.7241379310344828,0.07742944343798586,embedding_cluster_calibration,32,0.692198275862069,0.753448275862069,0.0,0.20930232558139547,1.8699064969513104,5.0,3.9402932867203644,Qwen3-8B,1,32,32,8
k_32_alpha_3p0,32,3.0,0,0.7120689655172414,0.1879310344827586,0.7120689655172414,0.10853966153200932,uniform_route_state_calibration,32,0.6782327586206897,0.7475431034482758,0.0,0.15503875968992276,1.4708099803891623,5.0,3.9402932867203644,Qwen3-8B,1,32,32,17
k_32_alpha_3p0,32,3.0,0,0.6844827586206896,0.21551724137931033,0.6844827586206896,0.11425791769651994,active_route_state_calibration,32,0.6481896551724138,0.7148706896551723,0.0,0.03100775193798455,1.3601308580249953,5.0,3.9402932867203644,Qwen3-8B,1,32,32,18
k_32_alpha_3p0,32,3.0,0,0.603448275862069,0.296551724137931,0.603448275862069,0.2907157581611941,direct_retraining_budgeted_logistic_active_budget,,0.5697844827586207,0.6423706896551723,0.0,-0.33333333333333315,1.2122059800763285,0.0,,Qwen3-8B,1,32,32,
k_32_alpha_3p0,32,3.0,0,0.746551724137931,0.15344827586206897,0.746551724137931,0.08863414029535256,random_route_state_calibration,32,0.7155172413793104,0.7741379310344828,0.0,0.310077519379845,1.7206304468346012,5.0,3.9402932867203644,Qwen3-8B,4,125,125,6
k_32_alpha_3p0,32,3.0,0,0.696551724137931,0.20344827586206896,0.696551724137931,0.1406010047015171,dataset_stratified_calibration,32,0.6576293103448276,0.7276724137931033,0.0,0.08527131782945727,0.9539148827226753,5.0,3.9402932867203644,Qwen3-8B,4,125,125,18
k_32_alpha_3p0,32,3.0,0,0.7517241379310344,0.1482758620689655,0.7517241379310344,0.08092588072759878,embedding_cluster_calibration,32,0.7189655172413794,0.7819396551724137,0.0,0.33333333333333315,1.871021533616235,5.0,3.9402932867203644,Qwen3-8B,4,125,125,9
k_32_alpha_3p0,32,3.0,0,0.7603448275862069,0.1396551724137931,0.7603448275862069,0.0645046692418254,uniform_route_state_calibration,32,0.7318534482758621,0.7897413793103447,0.0,0.3720930232558141,1.7267185961679963,5.0,3.9402932867203644,Qwen3-8B,4,125,125,10
k_32_alpha_3p0,32,3.0,0,0.6810344827586207,0.2189655172413793,0.6810344827586207,0.08791444873382918,active_route_state_calibration,32,0.6517241379310345,0.7068965517241379,0.0,0.015503875968992276,1.7791659698820053,5.0,3.9402932867203644,Qwen3-8B,4,125,125,10
k_32_alpha_3p0,32,3.0,0,0.603448275862069,0.296551724137931,0.603448275862069,0.28627423989464035,direct_retraining_budgeted_logistic_active_budget,,0.5680603448275862,0.6405603448275862,0.0,-0.33333333333333315,1.240714130444112,0.0,,Qwen3-8B,4,125,125,
k_32_alpha_3p0,32,3.0,0,0.7224137931034482,0.17758620689655172,0.7224137931034482,0.09987394899566127,random_route_state_calibration,32,0.6948275862068966,0.7551724137931034,0.0,0.20155038759689908,1.5361217910670615,5.0,3.9402932867203644,Qwen3-8B,8,242,242,12
k_32_alpha_3p0,32,3.0,0,0.7396551724137931,0.16034482758620688,0.7396551724137931,0.07651418839146536,dataset_stratified_calibration,32,0.7094396551724138,0.769051724137931,0.0,0.27906976744186046,1.829501295060545,5.0,3.9402932867203644,Qwen3-8B,8,242,242,11
k_32_alpha_3p0,32,3.0,0,0.743103448275862,0.15689655172413794,0.743103448275862,0.08429331753556307,embedding_cluster_calibration,32,0.7137068965517241,0.7724137931034483,0.0,0.29457364341085274,1.6927581269188132,5.0,3.9402932867203644,Qwen3-8B,8,242,242,7
k_32_alpha_3p0,32,3.0,0,0.756896551724138,0.14310344827586208,0.756896551724138,0.08983354321908585,uniform_route_state_calibration,32,0.7292241379310345,0.7862068965517242,0.0,0.35658914728682184,1.7209509882148573,5.0,3.9402932867203644,Qwen3-8B,8,242,242,17
k_32_alpha_3p0,32,3.0,0,0.743103448275862,0.15689655172413794,0.743103448275862,0.08706192450911736,active_route_state_calibration,32,0.7120689655172414,0.7733189655172413,0.0,0.29457364341085274,1.7544161274981824,5.0,3.9402932867203644,Qwen3-8B,8,242,242,16
k_32_alpha_3p0,32,3.0,0,0.603448275862069,0.296551724137931,0.603448275862069,0.28627423989464035,direct_retraining_budgeted_logistic_active_budget,,0.5680603448275862,0.6405603448275862,0.0,-0.33333333333333315,1.240714130444112,0.0,,Qwen3-8B,8,242,242,
k_32_alpha_3p0,32,3.0,0,0.6844827586206896,0.21551724137931033,0.6844827586206896,0.09568286396462151,routecode_no_new_model,32,0.6464655172413792,0.7198706896551724,0.0,0.03100775193798455,1.3485825087792722,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,0,0,0,
k_32_alpha_3p0,32,3.0,0,0.656896551724138,0.24310344827586206,0.656896551724138,0.06127186373582889,random_route_state_calibration,32,0.6197844827586206,0.6957327586206896,0.0,-0.09302325581395315,1.8668980135613178,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,1,32,32,7
k_32_alpha_3p0,32,3.0,0,0.7275862068965517,0.1724137931034483,0.7275862068965517,0.09298669450374333,dataset_stratified_calibration,32,0.6948275862068966,0.76125,0.0,0.22480620155038775,1.554417045286568,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,1,32,32,4
k_32_alpha_3p0,32,3.0,0,0.7189655172413794,0.1810344827586207,0.7189655172413794,0.0923752291268714,embedding_cluster_calibration,32,0.6825862068965518,0.757801724137931,0.0,0.1860465116279073,1.6388697001581454,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,1,32,32,4
k_32_alpha_3p0,32,3.0,0,0.6396551724137931,0.2603448275862069,0.6396551724137931,0.02479673433811124,uniform_route_state_calibration,32,0.6103448275862069,0.6758620689655173,0.0,-0.17054263565891453,1.2575950847789832,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,1,32,32,15
k_32_alpha_3p0,32,3.0,0,0.6741379310344827,0.22586206896551725,0.6741379310344827,0.041317637927787844,active_route_state_calibration,32,0.6413793103448275,0.7095258620689655,0.0,-0.015503875968992276,1.207608492789102,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,1,32,32,16
k_32_alpha_3p0,32,3.0,0,0.6413793103448275,0.25862068965517243,0.6413793103448275,0.15674706112201575,direct_retraining_budgeted_logistic_active_budget,,0.6033620689655173,0.6802155172413793,0.0,-0.16279069767441864,1.0303303640855987,0.0,,Qwen2.5-Coder-7B-Instruct,1,32,32,
k_32_alpha_3p0,32,3.0,0,0.7137931034482758,0.18620689655172415,0.7137931034482758,0.08559953454635454,random_route_state_calibration,32,0.6793103448275862,0.752801724137931,0.0,0.16279069767441864,1.6466205954192052,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,4,123,123,7
k_32_alpha_3p0,32,3.0,0,0.7293103448275862,0.1706896551724138,0.7293103448275862,0.08044437531010186,dataset_stratified_calibration,32,0.7008189655172413,0.7691379310344827,0.0,0.23255813953488363,1.6545023445539342,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,4,123,123,8
k_32_alpha_3p0,32,3.0,0,0.7362068965517241,0.16379310344827586,0.7362068965517241,0.07796208229584072,embedding_cluster_calibration,32,0.7086206896551724,0.7776724137931034,0.0,0.2635658914728682,1.5704578271828895,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,4,123,123,9
k_32_alpha_3p0,32,3.0,0,0.6706896551724137,0.2293103448275862,0.6706896551724137,0.06333862459326277,uniform_route_state_calibration,32,0.6379310344827587,0.7,0.0,-0.03100775193798455,1.482417083370136,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,4,123,123,11
k_32_alpha_3p0,32,3.0,0,0.7017241379310345,0.19827586206896552,0.7017241379310345,0.08469060968469007,active_route_state_calibration,32,0.6724137931034483,0.7396551724137931,0.0,0.10852713178294593,1.532392907882055,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,4,123,123,9
k_32_alpha_3p0,32,3.0,0,0.6379310344827587,0.2620689655172414,0.6379310344827587,0.15732223784429164,direct_retraining_budgeted_logistic_active_budget,,0.5990948275862069,0.676853448275862,0.0,-0.17829457364341042,1.0171993916932096,0.0,,Qwen2.5-Coder-7B-Instruct,4,123,123,
k_32_alpha_3p0,32,3.0,0,0.7344827586206897,0.16551724137931034,0.7344827586206897,0.08033109658907957,random_route_state_calibration,32,0.7025431034482759,0.7707758620689654,0.0,0.25581395348837227,1.4661939388625662,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,8,235,235,12
k_32_alpha_3p0,32,3.0,0,0.743103448275862,0.15689655172413794,0.743103448275862,0.08314725805940279,dataset_stratified_calibration,32,0.7083620689655172,0.7758620689655172,0.0,0.29457364341085274,1.5349460563102533,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,8,235,235,9
k_32_alpha_3p0,32,3.0,0,0.7327586206896551,0.16724137931034483,0.7327586206896551,0.08178444102974261,embedding_cluster_calibration,32,0.7025431034482759,0.7681465517241379,0.0,0.2480620155038759,1.4733706236473663,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,8,235,235,11
k_32_alpha_3p0,32,3.0,0,0.7327586206896551,0.16724137931034483,0.7327586206896551,0.09181767784236679,uniform_route_state_calibration,32,0.7017241379310345,0.7672413793103449,0.0,0.2480620155038759,1.3657425662648528,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,8,235,235,8
k_32_alpha_3p0,32,3.0,0,0.7310344827586207,0.16896551724137931,0.7310344827586207,0.07722531837128652,active_route_state_calibration,32,0.7,0.7681465517241379,0.0,0.24031007751938002,1.7282654370778292,5.0,3.996775942302631,Qwen2.5-Coder-7B-Instruct,8,235,235,9
k_32_alpha_3p0,32,3.0,0,0.6379310344827587,0.2620689655172414,0.6379310344827587,0.15530941017710972,direct_retraining_budgeted_logistic_active_budget,,0.5981896551724137,0.6767672413793103,0.0,-0.17829457364341042,1.0754074918607788,0.0,,Qwen2.5-Coder-7B-Instruct,8,235,235,
k_32_alpha_3p0,32,3.0,0,0.7586206896551724,0.1413793103448276,0.7586206896551724,0.06015989780339947,routecode_no_new_model,32,0.7257758620689655,0.7932758620689655,0.0,0.3643410852713177,1.6135207259597322,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,0,0,0,
k_32_alpha_3p0,32,3.0,0,0.7103448275862069,0.1896551724137931,0.7103448275862069,0.08697467658687158,random_route_state_calibration,32,0.6792241379310344,0.7509051724137931,0.0,0.14728682170542637,1.6965871473909537,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,1,32,32,10
k_32_alpha_3p0,32,3.0,0,0.7068965517241379,0.19310344827586207,0.7068965517241379,0.0833972864197613,dataset_stratified_calibration,32,0.6758620689655173,0.7474568965517241,0.0,0.1317829457364341,1.8586596905604345,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,1,32,32,5
k_32_alpha_3p0,32,3.0,0,0.7068965517241379,0.19310344827586207,0.7068965517241379,0.08472433616707731,embedding_cluster_calibration,32,0.6705172413793103,0.7457327586206897,0.0,0.1317829457364341,1.8432326026783785,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,1,32,32,9
k_32_alpha_3p0,32,3.0,0,0.6396551724137931,0.2603448275862069,0.6396551724137931,0.11225159897039401,uniform_route_state_calibration,32,0.6094396551724138,0.6775862068965517,0.0,-0.17054263565891453,1.0539427164302289,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,1,32,32,25
k_32_alpha_3p0,32,3.0,0,0.6913793103448276,0.20862068965517241,0.6913793103448276,0.08097924900242154,active_route_state_calibration,32,0.6585344827586207,0.7284913793103448,0.0,0.0620155038759691,1.9819410470387993,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,1,32,32,13
k_32_alpha_3p0,32,3.0,0,0.6586206896551724,0.2413793103448276,0.6586206896551724,0.1455377704594681,direct_retraining_budgeted_logistic_active_budget,,0.6197844827586206,0.6949137931034483,0.0,-0.08527131782945727,1.1964420030587677,0.0,,DeepSeek-R1-Distill-Qwen-7B,1,32,32,
k_32_alpha_3p0,32,3.0,0,0.7120689655172414,0.1879310344827586,0.7120689655172414,0.07785549318186373,random_route_state_calibration,32,0.6817672413793103,0.7483620689655172,0.0,0.15503875968992276,2.0442317177861984,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,4,123,123,10
k_32_alpha_3p0,32,3.0,0,0.746551724137931,0.15344827586206897,0.746551724137931,0.05990747418634406,dataset_stratified_calibration,32,0.7154310344827586,0.7819396551724137,0.0,0.310077519379845,1.888712959047929,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,4,123,123,5
k_32_alpha_3p0,32,3.0,0,0.7482758620689656,0.15172413793103448,0.7482758620689656,0.06501898215149875,embedding_cluster_calibration,32,0.7170689655172414,0.7845689655172413,0.0,0.3178294573643414,1.8746296336778907,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,4,123,123,9
k_32_alpha_3p0,32,3.0,0,0.7,0.2,0.7,0.06580820567352277,uniform_route_state_calibration,32,0.6689655172413793,0.7353879310344827,0.0,0.10077519379844954,1.9315786775125914,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,4,123,123,6
k_32_alpha_3p0,32,3.0,0,0.6862068965517242,0.21379310344827587,0.6862068965517242,0.08910474578614673,active_route_state_calibration,32,0.6480172413793104,0.7206896551724138,0.0,0.03875968992248094,1.8943029781582026,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,4,123,123,9
k_32_alpha_3p0,32,3.0,0,0.6586206896551724,0.2413793103448276,0.6586206896551724,0.1455377704594681,direct_retraining_budgeted_logistic_active_budget,,0.6197844827586206,0.6949137931034483,0.0,-0.08527131782945727,1.1964420030587677,0.0,,DeepSeek-R1-Distill-Qwen-7B,4,123,123,
k_32_alpha_3p0,32,3.0,0,0.7482758620689656,0.15172413793103448,0.7482758620689656,0.060239553552569325,random_route_state_calibration,32,0.7120689655172414,0.7871120689655172,0.0,0.3178294573643414,1.8931236023316125,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,8,243,243,8
k_32_alpha_3p0,32,3.0,0,0.7327586206896551,0.16724137931034483,0.7327586206896551,0.058614895738917934,dataset_stratified_calibration,32,0.7008189655172413,0.7672413793103449,0.0,0.2480620155038759,1.8396238127553417,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,8,243,243,6
k_32_alpha_3p0,32,3.0,0,0.7448275862068966,0.15517241379310345,0.7448275862068966,0.060736315506221744,embedding_cluster_calibration,32,0.7155172413793104,0.7802155172413793,0.0,0.3023255813953491,1.85931168153631,5.0,4.084711170798366,DeepSeek-R1-Distill-Qwen-7B,8,243,243,7
